population,temperature,date,mean.daily.temp,ADD
ontario,8.9,2/5/20,8.695633333,617.8405787
ontario,8.9,2/6/20,8.625019676,626.4655984
ontario,8.9,2/7/20,8.646636574,635.112235
ontario,8.9,2/8/20,8.625704577,643.7379395
superior,2,12/6/19,3.075809524,3.075809524
superior,2,12/7/19,2.866479167,5.94228869
superior,2,12/8/19,3.0396875,8.98197619
superior,2,12/9/19,2.111320117,11.09329631
superior,2,12/10/19,1.990545139,13.08384145
superior,2,12/11/19,1.987742593,15.07158404
superior,2,12/12/19,2.01076412,17.08234816
superior,2,12/13/19,2.051672917,19.13402108
superior,2,12/14/19,2.093967593,21.22798867
superior,2,12/15/19,2.032006481,23.25999515
superior,2,12/16/19,2.030575463,25.29057061
superior,2,12/17/19,2.059895833,27.35046645
superior,2,12/18/19,2.133831713,29.48429816
superior,2,12/19/19,2.201153472,31.68545163
superior,2,12/20/19,2.199128935,33.88458057
superior,2,12/21/19,2.20038287,36.08496344
superior,2,12/22/19,2.215419444,38.30038288
superior,2,12/23/19,2.250530787,40.55091367
superior,2,12/24/19,2.22524213,42.7761558
superior,2,12/25/19,2.216022454,44.99217825
superior,2,12/26/19,2.217606944,47.2097852
superior,2,12/27/19,2.26866412,49.47844932
superior,2,12/28/19,2.252156713,51.73060603
superior,2,12/29/19,2.246193056,53.97679909
superior,2,12/30/19,2.260205093,56.23700418
superior,2,12/31/19,2.260958102,58.49796228
superior,2,1/1/20,2.238951389,60.73691367
superior,2,1/2/20,2.20190162,62.93881529
superior,2,1/3/20,2.166618981,65.10543427
superior,2,1/4/20,2.1544875,67.25992177
superior,2,1/5/20,2.126706944,69.38662872
superior,2,1/6/20,2.134359028,71.52098774
superior,2,1/7/20,2.024189583,73.54517733
superior,2,1/8/20,1.884877315,75.43005464
superior,2,1/9/20,1.87392662,77.30398126
superior,2,1/10/20,1.874180556,79.17816182
superior,2,1/11/20,1.911001157,81.08916297
superior,2,1/12/20,1.887144676,82.97630765
superior,2,1/13/20,1.905690741,84.88199839
superior,2,1/14/20,1.9533875,86.83538589
superior,2,1/15/20,1.966463889,88.80184978
superior,2,1/16/20,1.905502778,90.70735256
superior,2,1/17/20,1.833900231,92.54125279
superior,2,1/18/20,1.839000694,94.38025348
superior,2,1/19/20,1.843702083,96.22395557
superior,2,1/20/20,1.828753009,98.05270858
superior,2,1/21/20,1.847812037,99.90052061
superior,2,1/22/20,1.87165787,101.7721785
superior,2,1/23/20,1.86902037,103.6411989
superior,2,1/24/20,1.867736343,105.5089352
superior,2,1/25/20,1.879334491,107.3882697
superior,2,1/26/20,1.902234722,109.2905044
superior,2,1/27/20,1.91817338,111.2086778
superior,2,1/28/20,1.889193519,113.0978713
superior,2,1/29/20,1.906855324,115.0047266
superior,2,1/30/20,1.97159213,116.9763188
superior,2,1/31/20,1.979556713,118.9558755
superior,2,2/1/20,1.961658565,120.917534
superior,2,2/2/20,1.953164815,122.8706989
superior,2,2/3/20,1.995440046,124.8661389
superior,2,2/4/20,1.993428704,126.8595676
superior,2,2/5/20,1.926541898,128.7861095
superior,2,2/6/20,1.900851852,130.6869614
superior,2,2/7/20,1.926418981,132.6133803
superior,2,2/8/20,1.921753009,134.5351333
superior,2,2/9/20,1.904903009,136.4400364
superior,2,2/10/20,1.970095139,138.4101315
superior,2,2/11/20,1.991585185,140.4017167
superior,2,2/12/20,1.988701852,142.3904185
superior,2,2/13/20,2.00011088,144.3905294
superior,2,2/14/20,1.941366204,146.3318956
superior,2,2/15/20,1.915949537,148.2478452
superior,2,2/16/20,1.958519907,150.2063651
superior,2,2/17/20,1.932572917,152.138938
superior,2,2/18/20,1.925056944,154.0639949
superior,2,2/19/20,1.850548843,155.9145438
superior,2,2/20/20,1.857581019,157.7721248
superior,2,2/21/20,1.896222917,159.6683477
superior,2,2/22/20,1.888375926,161.5567236
superior,2,2/23/20,1.924031481,163.4807551
superior,2,2/24/20,1.933306944,165.414062
superior,2,2/25/20,1.957036343,167.3710984
superior,2,2/26/20,1.934671759,169.3057702
superior,2,2/27/20,1.958864352,171.2646345
superior,2,2/28/20,1.909113194,173.1737477
superior,2,2/29/20,1.930427778,175.1041755
superior,2,3/1/20,1.938193287,177.0423688
superior,2,3/2/20,1.963926157,179.0062949
superior,2,3/3/20,1.996688426,181.0029833
superior,2,3/4/20,2.003586111,183.0065695
superior,2,3/5/20,1.992286574,184.998856
superior,2,3/6/20,1.973301852,186.9721579
superior,2,3/7/20,1.93174375,188.9039016
superior,2,3/8/20,1.933004398,190.836906
superior,2,3/9/20,1.982172917,192.8190789
superior,2,3/10/20,1.986009028,194.805088
superior,2,3/11/20,1.925639352,196.7307273
superior,2,3/12/20,1.921116204,198.6518435
superior,2,3/13/20,1.947443981,200.5992875
superior,2,3/14/20,1.928672685,202.5279602
superior,2,3/15/20,1.916906713,204.4448669
superior,2,3/16/20,1.891513889,206.3363808
superior,2,3/17/20,1.920998611,208.2573794
superior,2,3/18/20,1.900472222,210.1578516
superior,2,3/19/20,1.909175231,212.0670269
superior,2,3/20/20,1.965491204,214.0325181
superior,2,3/21/20,1.857470139,215.8899882
superior,2,3/22/20,1.764261343,217.6542495
superior,2,3/23/20,1.818643287,219.4728928
superior,2,3/24/20,1.907481944,221.3803748
superior,2,3/25/20,1.932548611,223.3129234
superior,2,3/26/20,1.97975463,225.292678
superior,2,3/27/20,2.013768287,227.3064463
superior,2,3/28/20,1.961818981,229.2682653
superior,2,3/29/20,2.021947685,231.290213
superior,2,3/30/20,2.033168981,233.323382
superior,2,3/31/20,1.998928472,235.3223104
superior,2,4/1/20,1.946860417,237.2691708
superior,2,4/2/20,1.993246065,239.2624169
superior,2,4/3/20,2.005110648,241.2675276
superior,2,4/4/20,1.988553704,243.2560813
superior,2,4/5/20,2.022875231,245.2789565
superior,2,4/6/20,1.992654861,247.2716114
superior,2,4/7/20,1.985066898,249.2566783
superior,2,4/8/20,1.997653241,251.2543315
superior,2,4/9/20,1.996015046,253.2503465
superior,2,4/10/20,2.016354861,255.2667014
superior,2,4/11/20,1.983399306,257.2501007
superior,2,4/12/20,2.048871991,259.2989727
superior,2,4/13/20,2.077547685,261.3765204
superior,2,4/14/20,1.918422685,263.2949431
superior,2,4/15/20,1.863171296,265.1581144
superior,2,4/16/20,1.875819444,267.0339338
superior,2,4/17/20,1.875620833,268.9095546
superior,2,4/18/20,1.905779861,270.8153345
superior,2,4/19/20,1.951688889,272.7670234
superior,2,4/20/20,1.896020833,274.6630442
superior,2,4/21/20,1.92036713,276.5834114
superior,2,4/22/20,1.86300787,278.4464192
superior,2,4/23/20,1.862984259,280.3094035
superior,2,4/24/20,1.873728704,282.1831322
superior,2,4/25/20,1.868105787,284.051238
superior,2,4/26/20,1.830446296,285.8816843
superior,2,4/27/20,1.7534875,287.6351718
superior,2,4/28/20,1.793978704,289.4291505
superior,2,4/29/20,1.838975694,291.2681262
superior,2,4/30/20,1.795724306,293.0638505
superior,2,5/1/20,1.756358333,294.8202088
superior,2,5/2/20,1.792767361,296.6129762
superior,2,5/3/20,1.865402778,298.4783789
superior,2,5/4/20,1.939864815,300.4182438
superior,2,5/5/20,1.894970602,302.3132144
superior,2,5/6/20,1.825750926,304.1389653
superior,2,5/7/20,1.801245833,305.9402111
superior,2,5/8/20,1.799344444,307.7395556
superior,2,5/9/20,1.778511111,309.5180667
superior,2,5/10/20,1.739927546,311.2579942
superior,2,5/11/20,1.698715972,312.9567102
superior,2,5/12/20,1.656177546,314.6128877
superior,2,5/13/20,1.643820833,316.2567086
superior,2,5/14/20,1.656304861,317.9130134
superior,2,5/15/20,1.679283333,319.5922968
superior,2,5/16/20,1.735594676,321.3278914
superior,2,5/17/20,1.720256019,323.0481475
superior,2,5/18/20,1.781658102,324.8298056
superior,2,5/19/20,1.813637731,326.6434433
superior,2,5/20/20,1.772541204,328.4159845
superior,2,5/21/20,1.661645833,330.0776303
superior,2,5/22/20,1.684118519,331.7617489
superior,2,5/23/20,1.606464815,333.3682137
superior,2,5/24/20,1.613355556,334.9815692
superior,2,5/25/20,1.662038194,336.6436074
superior,2,5/26/20,1.667019676,338.3106271
superior,2,5/27/20,1.628655556,339.9392827
superior,2,5/28/20,1.675326852,341.6146095
superior,2,5/29/20,1.663059722,343.2776692
superior,2,5/30/20,1.673916204,344.9515854
superior,2,5/31/20,1.610912037,346.5624975
superior,2,6/1/20,1.609802083,348.1722995
superior,2,6/2/20,1.650945602,349.8232452
superior,2,6/3/20,1.675752546,351.4989977
superior,2,6/4/20,1.666622222,353.1656199
superior,2,6/5/20,2.067674537,355.2332945
superior,2,6/6/20,2.245594444,357.4788889
superior,2,6/7/20,2.151425231,359.6303141
superior,2,6/8/20,2.118688889,361.749003
superior,2,6/9/20,2.463812269,364.2128153
superior,2,6/10/20,2.661303241,366.8741185
superior,2,6/11/20,3.004832176,369.8789507
superior,2,6/12/20,3.193676852,373.0726276
superior,2,6/13/20,3.180463426,376.253091
superior,2,6/14/20,3.178865509,379.4319565
superior,2,6/15/20,3.191165278,382.6231218
superior,2,6/16/20,3.210678009,385.8337998
superior,2,6/17/20,3.559861343,389.3936611
superior,2,6/18/20,3.726398148,393.1200593
superior,2,6/19/20,3.79427338,396.9143327
superior,2,6/20/20,3.818123611,400.7324563
superior,2,6/21/20,4.081980787,404.814437
superior,2,6/22/20,4.293752778,409.1081898
superior,2,6/23/20,4.619383796,413.7275736
superior,2,6/24/20,4.80098645,418.5285601
superior,4.4,12/6/19,3.075809524,3.075809524
superior,4.4,12/7/19,2.866479167,5.94228869
superior,4.4,12/8/19,3.0396875,8.98197619
superior,4.4,12/9/19,4.385106461,13.36708265
superior,4.4,12/10/19,4.45701713,17.82409978
superior,4.4,12/11/19,4.568202315,22.3923021
superior,4.4,12/12/19,4.589387731,26.98168983
superior,4.4,12/13/19,4.600912269,31.5826021
superior,4.4,12/14/19,4.589083333,36.17168543
superior,4.4,12/15/19,4.5670375,40.73872293
superior,4.4,12/16/19,4.592366435,45.33108936
superior,4.4,12/17/19,4.578905324,49.90999469
superior,4.4,12/18/19,4.523916204,54.43391089
superior,4.4,12/19/19,4.509946528,58.94385742
superior,4.4,12/20/19,4.494065278,63.4379227
superior,4.4,12/21/19,4.48312338,67.92104608
superior,4.4,12/22/19,4.485880556,72.40692663
superior,4.4,12/23/19,4.45687963,76.86380626
superior,4.4,12/24/19,4.475034722,81.33884098
superior,4.4,12/25/19,4.474446065,85.81328705
superior,4.4,12/26/19,4.476358102,90.28964515
superior,4.4,12/27/19,4.46704375,94.7566889
superior,4.4,12/28/19,4.505928935,99.26261784
superior,4.4,12/29/19,4.485526852,103.7481447
superior,4.4,12/30/19,4.490609491,108.2387542
superior,4.4,12/31/19,4.589234954,112.8279891
superior,4.4,1/1/20,4.653853472,117.4818426
superior,4.4,1/2/20,4.565660185,122.0475028
superior,4.4,1/3/20,4.471431019,126.5189338
superior,4.4,1/4/20,4.473520602,130.9924544
superior,4.4,1/5/20,4.4365,135.4289544
superior,4.4,1/6/20,4.434166667,139.8631211
superior,4.4,1/7/20,4.370621528,144.2337426
superior,4.4,1/8/20,4.3239125,148.5576551
superior,4.4,1/9/20,4.32009838,152.8777535
superior,4.4,1/10/20,4.302753704,157.1805072
superior,4.4,1/11/20,4.34432662,161.5248338
superior,4.4,1/12/20,4.308257407,165.8330912
superior,4.4,1/13/20,4.28349537,170.1165866
superior,4.4,1/14/20,4.320155556,174.4367421
superior,4.4,1/15/20,4.350421759,178.7871639
superior,4.4,1/16/20,4.345152546,183.1323164
superior,4.4,1/17/20,4.329781713,187.4620982
superior,4.4,1/18/20,4.32426713,191.7863653
superior,4.4,1/19/20,4.330018981,196.1163843
superior,4.4,1/20/20,4.332717593,200.4491019
superior,4.4,1/21/20,4.345113657,204.7942155
superior,4.4,1/22/20,4.352307639,209.1465232
superior,4.4,1/23/20,4.366237731,213.5127609
superior,4.4,1/24/20,4.368787731,217.8815486
superior,4.4,1/25/20,4.372971991,222.2545206
superior,4.4,1/26/20,4.391302315,226.6458229
superior,4.4,1/27/20,4.402003704,231.0478266
superior,4.4,1/28/20,4.379028935,235.4268556
superior,4.4,1/29/20,4.360582639,239.7874382
superior,4.4,1/30/20,4.369912963,244.1573512
superior,4.4,1/31/20,4.377068981,248.5344202
superior,4.4,2/1/20,4.370219907,252.9046401
superior,4.4,2/2/20,4.367312963,257.271953
superior,4.4,2/3/20,4.385494907,261.6574479
superior,4.4,2/4/20,4.384820833,266.0422688
superior,4.4,2/5/20,4.3014625,270.3437313
superior,4.4,2/6/20,4.230559722,274.574291
superior,4.4,2/7/20,4.276425694,278.8507167
superior,4.4,2/8/20,4.255580093,283.1062968
superior,4.4,2/9/20,4.256094444,287.3623912
superior,4.4,2/10/20,4.309774537,291.6721658
superior,4.4,2/11/20,4.347684954,296.0198507
superior,4.4,2/12/20,4.383653704,300.4035044
superior,4.4,2/13/20,4.446,304.8495044
superior,4.4,2/14/20,4.417432639,309.266937
superior,4.4,2/15/20,4.410128704,313.6770658
superior,4.4,2/16/20,4.413378704,318.0904445
superior,4.4,2/17/20,4.403616667,322.4940611
superior,4.4,2/18/20,4.420667361,326.9147285
superior,4.4,2/19/20,4.359897917,331.2746264
superior,4.4,2/20/20,4.28794375,335.5625702
superior,4.4,2/21/20,4.277995833,339.840566
superior,4.4,2/22/20,4.278019907,344.1185859
superior,4.4,2/23/20,4.29487037,348.4134563
superior,4.4,2/24/20,4.294168519,352.7076248
superior,4.4,2/25/20,4.323712963,357.0313377
superior,4.4,2/26/20,4.326210417,361.3575482
superior,4.4,2/27/20,4.320999074,365.6785472
superior,4.4,2/28/20,4.295534259,369.9740815
superior,4.4,2/29/20,4.301162037,374.2752435
superior,4.4,3/1/20,4.309703704,378.5849472
superior,4.4,3/2/20,4.297270602,382.8822178
superior,4.4,3/3/20,4.34248912,387.224707
superior,4.4,3/4/20,4.348221528,391.5729285
superior,4.4,3/5/20,4.33580787,395.9087364
superior,4.4,3/6/20,4.352645139,400.2613815
superior,4.4,3/7/20,4.35761713,404.6189986
superior,4.4,3/8/20,4.345965278,408.9649639
superior,4.4,3/9/20,4.289211343,413.2541752
superior,4.4,3/10/20,4.294993519,417.5491688
superior,4.4,3/11/20,4.308565509,421.8577343
superior,4.4,3/12/20,4.316835185,426.1745695
superior,4.4,3/13/20,4.331990972,430.5065604
superior,4.4,3/14/20,4.366211574,434.872772
superior,4.4,3/15/20,4.300859491,439.1736315
superior,4.4,3/16/20,4.291261111,443.4648926
superior,4.4,3/17/20,4.296973843,447.7618664
superior,4.4,3/18/20,4.318640509,452.080507
superior,4.4,3/19/20,4.342502546,456.4230095
superior,4.4,3/20/20,4.362968056,460.7859776
superior,4.4,3/21/20,4.322629861,465.1086074
superior,4.4,3/22/20,4.291888889,469.4004963
superior,4.4,3/23/20,4.255107176,473.6556035
superior,4.4,3/24/20,4.275399074,477.9310026
superior,4.4,3/25/20,4.279039352,482.2100419
superior,4.4,3/26/20,4.309396296,486.5194382
superior,4.4,3/27/20,4.287574074,490.8070123
superior,4.4,3/28/20,4.285102778,495.0921151
superior,4.4,3/29/20,4.306325926,499.398441
superior,4.4,3/30/20,4.344740509,503.7431815
superior,4.4,3/31/20,4.321667593,508.0648491
superior,4.4,4/1/20,4.306947222,512.3717963
superior,4.4,4/2/20,4.255337963,516.6271343
superior,4.4,4/3/20,4.269840972,520.8969752
superior,4.4,4/4/20,4.29473912,525.1917144
superior,4.4,4/5/20,4.359458796,529.5511732
superior,4.4,4/6/20,4.312258102,533.8634313
superior,4.4,4/7/20,4.251456944,538.1148882
superior,4.4,4/8/20,4.259183565,542.3740718
superior,4.4,4/9/20,4.329379167,546.7034509
superior,4.4,4/10/20,4.354083565,551.0575345
superior,4.4,4/11/20,4.337882407,555.3954169
superior,4.4,4/12/20,4.301741667,559.6971586
superior,4.4,4/13/20,4.295014583,563.9921732
superior,4.4,4/14/20,4.350984722,568.3431579
superior,4.4,4/15/20,4.362173148,572.705331
superior,4.4,4/16/20,4.338520602,577.0438516
superior,4.4,4/17/20,4.372561111,581.4164127
superior,4.4,4/18/20,4.362846991,585.7792597
superior,4.4,4/19/20,4.3371,590.1163597
superior,4.4,4/20/20,4.561717824,594.6780776
superior,4.4,4/21/20,4.764155324,599.4422329
superior,4.4,4/22/20,4.748750926,604.1909838
superior,4.4,4/23/20,4.745592593,608.9365764
superior,4.4,4/24/20,4.734957639,613.671534
superior,4.4,4/25/20,4.74145625,618.4129903
superior,4.4,4/26/20,4.832966667,623.245957
superior,4.4,4/27/20,4.940284954,628.1862419
superior,4.4,4/28/20,4.87535463,633.0615965
superior,4.4,4/29/20,4.858089286,637.9196858
superior,4.4,4/30/20,5.269586001,643.1892718
superior,4.4,5/1/20,5.444285185,648.633557
superior,4.4,5/2/20,5.42949792,654.0630549
superior,6.9,12/6/19,3.075809524,3.075809524
superior,6.9,12/7/19,2.866479167,5.94228869
superior,6.9,12/8/19,3.0396875,8.98197619
superior,6.9,12/9/19,6.788931718,15.77090791
superior,6.9,12/10/19,7.037801157,22.80870907
superior,6.9,12/11/19,7.06094537,29.86965444
superior,6.9,12/12/19,7.024653935,36.89430837
superior,6.9,12/13/19,7.080348611,43.97465698
superior,6.9,12/14/19,7.094285648,51.06894263
superior,6.9,12/15/19,7.07146875,58.14041138
superior,6.9,12/16/19,7.011615278,65.15202666
superior,6.9,12/17/19,7.010865972,72.16289263
superior,6.9,12/18/19,6.983786343,79.14667897
superior,6.9,12/19/19,7.004068287,86.15074726
superior,6.9,12/20/19,7.017893981,93.16864124
superior,6.9,12/21/19,7.004472917,100.1731142
superior,6.9,12/22/19,7.025072685,107.1981868
superior,6.9,12/23/19,7.073783565,114.2719704
superior,6.9,12/24/19,7.044496065,121.3164665
superior,6.9,12/25/19,7.029964352,128.3464308
superior,6.9,12/26/19,7.014160417,135.3605912
superior,6.9,12/27/19,7.106044676,142.4666359
superior,6.9,12/28/19,7.104165741,149.5708017
superior,6.9,12/29/19,7.075873611,156.6466753
superior,6.9,12/30/19,7.080525463,163.7272007
superior,6.9,12/31/19,7.089943519,170.8171443
superior,6.9,1/1/20,7.087644676,177.9047889
superior,6.9,1/2/20,7.003618287,184.9084072
superior,6.9,1/3/20,6.925196065,191.8336033
superior,6.9,1/4/20,6.89916875,198.732772
superior,6.9,1/5/20,6.861084722,205.5938568
superior,6.9,1/6/20,6.91043588,212.5042926
superior,6.9,1/7/20,6.869945602,219.3742382
superior,6.9,1/8/20,6.863558796,226.237797
superior,6.9,1/9/20,6.795954167,233.0337512
superior,6.9,1/10/20,6.837351852,239.871103
superior,6.9,1/11/20,6.900287037,246.7713901
superior,6.9,1/12/20,6.89530463,253.6666947
superior,6.9,1/13/20,6.853749537,260.5204443
superior,6.9,1/14/20,6.810665741,267.33111
superior,6.9,1/15/20,6.839485185,274.1705952
superior,6.9,1/16/20,6.825360185,280.9959554
superior,6.9,1/17/20,6.807861574,287.8038169
superior,6.9,1/18/20,6.830877546,294.6346945
superior,6.9,1/19/20,6.83681412,301.4715086
superior,6.9,1/20/20,6.829782176,308.3012908
superior,6.9,1/21/20,6.816597454,315.1178882
superior,6.9,1/22/20,6.846624537,321.9645128
superior,6.9,1/23/20,6.84233912,328.8068519
superior,6.9,1/24/20,6.857233333,335.6640852
superior,6.9,1/25/20,6.86605,342.5301352
superior,6.9,1/26/20,6.881403935,349.4115392
superior,6.9,1/27/20,6.846941204,356.2584804
superior,6.9,1/28/20,6.846986111,363.1054665
superior,6.9,1/29/20,6.841075926,369.9465424
superior,6.9,1/30/20,6.870555787,376.8170982
superior,6.9,1/31/20,6.84824537,383.6653436
superior,6.9,2/1/20,6.853325231,390.5186688
superior,6.9,2/2/20,6.851409491,397.3700783
superior,6.9,2/3/20,6.854225231,404.2243035
superior,6.9,2/4/20,6.876508102,411.1008116
superior,6.9,2/5/20,6.877431944,417.9782436
superior,6.9,2/6/20,6.877409028,424.8556526
superior,6.9,2/7/20,6.885369676,431.7410223
superior,6.9,2/8/20,6.926863657,438.6678859
superior,6.9,2/9/20,6.957661343,445.6255473
superior,6.9,2/10/20,6.950746759,452.576294
superior,6.9,2/11/20,6.93464375,459.5109378
superior,6.9,2/12/20,6.849363889,466.3603017
superior,6.9,2/13/20,6.831086343,473.191388
superior,6.9,2/14/20,6.788483102,479.9798711
superior,6.9,2/15/20,6.817205093,486.7970762
superior,6.9,2/16/20,6.807535185,493.6046114
superior,6.9,2/17/20,6.811031019,500.4156424
superior,6.9,2/18/20,6.810683333,507.2263257
superior,6.9,2/19/20,6.837874769,514.0642005
superior,6.9,2/20/20,6.788551389,520.8527519
superior,6.9,2/21/20,6.762323611,527.6150755
superior,6.9,2/22/20,6.759141204,534.3742167
superior,6.9,2/23/20,6.759812963,541.1340297
superior,6.9,2/24/20,6.80970625,547.9437359
superior,6.9,2/25/20,6.788519676,554.7322556
superior,6.9,2/26/20,6.770637037,561.5028926
superior,6.9,2/27/20,6.774536343,568.277429
superior,6.9,2/28/20,6.758135648,575.0355646
superior,6.9,2/29/20,6.718454167,581.7540188
superior,6.9,3/1/20,6.718945833,588.4729646
superior,6.9,3/2/20,6.7017125,595.1746771
superior,6.9,3/3/20,6.787740972,601.9624181
superior,6.9,3/4/20,6.805841898,608.76826
superior,6.9,3/5/20,6.743200463,615.5114605
superior,6.9,3/6/20,6.683638657,622.1950991
superior,6.9,3/7/20,6.638213194,628.8333123
superior,6.9,3/8/20,6.637066898,635.4703792
superior,6.9,3/9/20,6.727765509,642.1981447
superior,6.9,3/10/20,6.814666898,649.0128116
superior,6.9,3/11/20,6.713213194,655.7260248
superior,6.9,3/12/20,6.708403241,662.434428
superior,6.9,3/13/20,7.095853472,669.5302815
superior,6.9,3/14/20,7.182143056,676.7124246
superior,6.9,3/15/20,7.464108565,684.1765331
superior,6.9,3/16/20,7.613686806,691.7902199
superior,6.9,3/17/20,7.662404531,699.4526245
superior,8.9,12/6/19,3.075809524,3.075809524
superior,8.9,12/7/19,2.866479167,5.94228869
superior,8.9,12/8/19,3.0396875,8.98197619
superior,8.9,12/9/19,8.682497797,17.66447399
superior,8.9,12/10/19,9.044152778,26.70862677
superior,8.9,12/11/19,9.006362269,35.71498903
superior,8.9,12/12/19,9.007806481,44.72279552
superior,8.9,12/13/19,9.010848843,53.73364436
superior,8.9,12/14/19,9.053894444,62.7875388
superior,8.9,12/15/19,9.01431412,71.80185292
superior,8.9,12/16/19,9.039466435,80.84131936
superior,8.9,12/17/19,9.008274537,89.8495939
superior,8.9,12/18/19,8.96097963,98.81057352
superior,8.9,12/19/19,8.961473611,107.7720471
superior,8.9,12/20/19,8.94428287,116.71633
superior,8.9,12/21/19,8.958005324,125.6743353
superior,8.9,12/22/19,8.973131944,134.6474673
superior,8.9,12/23/19,8.973014352,143.6204816
superior,8.9,12/24/19,8.941649769,152.5621314
superior,8.9,12/25/19,8.965845139,161.5279765
superior,8.9,12/26/19,8.966934722,170.4949113
superior,8.9,12/27/19,8.969998611,179.4649099
superior,8.9,12/28/19,8.95083125,188.4157411
superior,8.9,12/29/19,8.95885,197.3745911
superior,8.9,12/30/19,8.948934491,206.3235256
superior,8.9,12/31/19,8.975112269,215.2986379
superior,8.9,1/1/20,8.983994907,224.2826328
superior,8.9,1/2/20,8.923498611,233.2061314
superior,8.9,1/3/20,8.866949306,242.0730807
superior,8.9,1/4/20,8.870954398,250.9440351
superior,8.9,1/5/20,8.823396991,259.7674321
superior,8.9,1/6/20,8.82576875,268.5932008
superior,8.9,1/7/20,8.819191898,277.4123927
superior,8.9,1/8/20,8.799700926,286.2120937
superior,8.9,1/9/20,8.766295602,294.9783893
superior,8.9,1/10/20,8.802458796,303.7808481
superior,8.9,1/11/20,8.873629398,312.6544775
superior,8.9,1/12/20,8.760578704,321.4150562
superior,8.9,1/13/20,8.779752083,330.1948082
superior,8.9,1/14/20,8.791932407,338.9867407
superior,8.9,1/15/20,8.81554838,347.802289
superior,8.9,1/16/20,8.791726389,356.5940154
superior,8.9,1/17/20,8.756578935,365.3505944
superior,8.9,1/18/20,8.725610417,374.0762048
superior,8.9,1/19/20,8.789598611,382.8658034
superior,8.9,1/20/20,8.754960417,391.6207638
superior,8.9,1/21/20,8.751571296,400.3723351
superior,8.9,1/22/20,8.710928935,409.083264
superior,8.9,1/23/20,8.716013889,417.7992779
superior,8.9,1/24/20,8.777700694,426.5769786
superior,8.9,1/25/20,8.808163657,435.3851423
superior,8.9,1/26/20,8.861086574,444.2462288
superior,8.9,1/27/20,8.884190278,453.1304191
superior,8.9,1/28/20,8.87364375,462.0040629
superior,8.9,1/29/20,8.861019213,470.8650821
superior,8.9,1/30/20,8.83332037,479.6984025
superior,8.9,1/31/20,8.852462731,488.5508652
superior,8.9,2/1/20,8.840842824,497.391708
superior,8.9,2/2/20,8.833732176,506.2254402
superior,8.9,2/3/20,8.757206019,514.9826462
superior,8.9,2/4/20,8.75871412,523.7413603
superior,8.9,2/5/20,8.695633333,532.4369937
superior,8.9,2/6/20,8.625019676,541.0620133
superior,8.9,2/7/20,8.646636574,549.7086499
superior,8.9,2/8/20,8.625704577,558.3343545
